"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/13/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,274 Crashes containing 6,155 Units and 7,273 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-11-05 08:25 and 2025-02-04 22:57"
"County Is In DALLAS or TARRANT or ELLIS or KAUFMAN or ROCKWALL or DENTON or COLLIN or JOHNSON"
"First Harmful Event Is In ANIMAL or OTHER OBJECT or FIXED OBJECT"


"Crash ID","County","Crash Date","Crash Time","First Harmful Event","Highway Number","Latitude","Longitude","Manner of Collision","Street Name","Surface Condition"
"20599362","DALLAS","2024-12-28","1345","FIXED OBJECT","0635","32.85766745","-96.65153821","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","2 - WET"
"20599390","DALLAS","2024-12-28","0540","FIXED OBJECT","No Data","32.79211425","-96.77480258","ONE MOTOR VEHICLE - TURNING LEFT","N HASKELL AVE","2 - WET"
"20599477","DALLAS","2024-12-28","2220","FIXED OBJECT","No Data","32.90915423","-96.68297259","ONE MOTOR VEHICLE - TURNING LEFT","S JUPITER RD","2 - WET"
"20599909","DALLAS","2024-12-28","0442","FIXED OBJECT","0020","32.65421716","-96.87779706","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","2 - WET"
"20600061","DALLAS","2024-12-28","0623","FIXED OBJECT","0020","32.65162781","-96.76501754","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","3 - STANDING WATER"
"20600299","DALLAS","2024-12-28","0851","FIXED OBJECT","0635","32.8617729","-96.65801976","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","2 - WET"
"20605524","DALLAS","2024-12-28","0327","FIXED OBJECT","No Data","32.8125962","-96.83841183","ONE MOTOR VEHICLE - GOING STRAIGHT","HARRY HINES BLVD","1 - DRY"
"20611582","JOHNSON","2024-12-28","0531","FIXED OBJECT","0035","32.50940297","-97.29987846","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","2 - WET"
"20613743","DALLAS","2024-12-28","0230","FIXED OBJECT","0012","32.6912747","-96.83871958","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20629485","TARRANT","2024-12-28","0910","FIXED OBJECT","0360","32.69176827","-97.06240758","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","3 - STANDING WATER"
"20581653","TARRANT","2024-12-29","0421","FIXED OBJECT","0287","32.56166751","-97.11457454","ONE MOTOR VEHICLE - GOING STRAIGHT","US0287","2 - WET"
"20581911","ROCKWALL","2024-12-29","0239","FIXED OBJECT","0550","32.83244465","-96.40725438","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0550","2 - WET"
"20582155","DALLAS","2024-12-29","0723","FIXED OBJECT","No Data","32.7911955","-96.52645264","ONE MOTOR VEHICLE - GOING STRAIGHT","REBECCA RD","1 - DRY"
"20582559","DENTON","2024-12-29","1951","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","E CORPORATE DR","1 - DRY"
"20582798","DALLAS","2024-12-29","1847","FIXED OBJECT","No Data","32.59503218","-96.78840258","ONE MOTOR VEHICLE - GOING STRAIGHT","N BLUEGROVE RD","1 - DRY"
"20582829","DALLAS","2024-12-29","0620","FIXED OBJECT","No Data","32.80765425","-96.75723258","ONE MOTOR VEHICLE - GOING STRAIGHT","SKILLMAN ST","2 - WET"
"20582888","COLLIN","2024-12-29","1007","FIXED OBJECT","0380","33.15653539","-96.36496254","ONE MOTOR VEHICLE - TURNING RIGHT","US0380","2 - WET"
"20582891","TARRANT","2024-12-29","2017","FIXED OBJECT","0360","32.57762075","-97.08135239","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","1 - DRY"
"20583056","ELLIS","2024-12-29","2139","FIXED OBJECT","0035","32.36674934","-96.85761939","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20583082","DALLAS","2024-12-29","2016","FIXED OBJECT","No Data","32.77528425","-96.59716262","ONE MOTOR VEHICLE - GOING STRAIGHT","N BRYAN BELT LINE RD","1 - DRY"
"20583402","DALLAS","2024-12-29","0706","FIXED OBJECT","No Data","32.73962896","-96.88096255","ONE MOTOR VEHICLE - GOING STRAIGHT","S GILPIN AVE","1 - DRY"
"20583519","TARRANT","2024-12-29","0100","FIXED OBJECT","0287","32.80555149","-97.35150086","ONE MOTOR VEHICLE - GOING STRAIGHT","BU0287P","1 - DRY"
"20583633","DALLAS","2024-12-29","0936","FIXED OBJECT","0020","32.65602809","-96.74628081","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20584084","DALLAS","2024-12-29","1017","FIXED OBJECT","No Data","32.6528783","-96.53159839","ONE MOTOR VEHICLE - TURNING RIGHT","SMITH LN","2 - WET"
"20584269","COLLIN","2024-12-29","0240","FIXED OBJECT","0075","32.99718606","-96.70917393","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","2 - WET"
"20584289","COLLIN","2024-12-29","1158","FIXED OBJECT","0075","32.99974177","-96.70880997","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20584386","DENTON","2024-12-29","0357","FIXED OBJECT","0035","33.11576381","-97.02931885","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","2 - WET"
"20584487","TARRANT","2024-12-29","0251","FIXED OBJECT","0377","32.71534581","-97.4443009","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","1 - DRY"
"20584731","DENTON","2024-12-29","0924","FIXED OBJECT","No Data","33.03634423","-97.32158242","ONE MOTOR VEHICLE - GOING STRAIGHT","HARRIET CREEK DR","1 - DRY"
"20584761","DALLAS","2024-12-29","1730","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS PKWY","1 - DRY"
"20585770","TARRANT","2024-12-29","1926","FIXED OBJECT","No Data","32.65859584","-97.39748131","ONE MOTOR VEHICLE - OTHER","WHEATON DR","1 - DRY"
"20586842","TARRANT","2024-12-29","1746","FIXED OBJECT","No Data","32.74485031","-97.24467662","ONE MOTOR VEHICLE - GOING STRAIGHT","JENSON CIR","1 - DRY"
"20586908","DALLAS","2024-12-29","1301","FIXED OBJECT","0080","32.7809303","-96.53899442","ONE MOTOR VEHICLE - GOING STRAIGHT","US0080","1 - DRY"
"20587785","COLLIN","2024-12-29","2349","FIXED OBJECT","0544","33.00767654","-96.55565577","ONE MOTOR VEHICLE - TURNING RIGHT","FM0544","1 - DRY"
"20587859","TARRANT","2024-12-29","1213","FIXED OBJECT","No Data","32.90040425","-97.15361247","ONE MOTOR VEHICLE - GOING STRAIGHT","TINKER RD","1 - DRY"
"20588214","JOHNSON","2024-12-29","0537","FIXED OBJECT","No Data","32.54132388","-97.34430942","ONE MOTOR VEHICLE - GOING STRAIGHT","NW SUMMERCREST BLVD","1 - DRY"
"20589701","DENTON","2024-12-29","0300","FIXED OBJECT","0720","33.20244923","-96.97833345","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0720","1 - DRY"
"20589873","COLLIN","2024-12-29","1334","FIXED OBJECT","No Data","33.18343837","-96.58542729","ONE MOTOR VEHICLE - GOING STRAIGHT","CR0722","1 - DRY"
"20590335","TARRANT","2024-12-29","0451","FIXED OBJECT","0360","32.71265752","-97.06283496","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","1 - DRY"
"20590351","TARRANT","2024-12-29","1951","FIXED OBJECT","No Data","32.68623671","-97.09025217","ONE MOTOR VEHICLE - GOING STRAIGHT","GREEN HILL DR","1 - DRY"
"20590605","DALLAS","2024-12-29","0354","FIXED OBJECT","0161","32.89875781","-96.96838179","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0161","2 - WET"
"20591764","COLLIN","2024-12-29","0908","FIXED OBJECT","0006","33.04146516","-96.35469018","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0006","2 - WET"
"20593684","DALLAS","2024-12-29","2201","FIXED OBJECT","No Data","32.933281","-96.73276524","ONE MOTOR VEHICLE - GOING STRAIGHT","ABRAMS RD","1 - DRY"
"20594045","COLLIN","2024-12-29","0939","FIXED OBJECT","No Data","32.99297","-96.82940255","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20596563","COLLIN","2024-12-29","0212","FIXED OBJECT","0005","33.28209534","-96.57582573","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0005","2 - WET"
"20596690","DENTON","2024-12-29","2145","FIXED OBJECT","0035","33.20703011","-97.15861521","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20596878","DALLAS","2024-12-29","0800","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","CROUCH RD","1 - DRY"
"20597178","ELLIS","2024-12-29","0135","FIXED OBJECT","No Data","32.33371741","-96.67522256","ONE MOTOR VEHICLE - GOING STRAIGHT","NESUDA RD","1 - DRY"
"20599994","DALLAS","2024-12-29","2023","FIXED OBJECT","No Data","32.86621678","-96.98392878","ONE MOTOR VEHICLE - GOING STRAIGHT","LAS BRISAS DR","1 - DRY"
"20600526","DALLAS","2024-12-29","1618","FIXED OBJECT","No Data","32.87318624","-96.63546315","ONE MOTOR VEHICLE - GOING STRAIGHT","S GLENBROOK DR","1 - DRY"
"20600610","DALLAS","2024-12-29","0342","FIXED OBJECT","No Data","32.72437197","-96.76146568","ONE MOTOR VEHICLE - GOING STRAIGHT","E OVERTON RD","1 - DRY"
"20601989","DENTON","2024-12-29","0447","FIXED OBJECT","No Data","33.06498421","-96.91491252","ONE MOTOR VEHICLE - GOING STRAIGHT","LEORA LN","1 - DRY"
"20605636","DENTON","2024-12-29","2220","FIXED OBJECT","No Data","33.01181421","-96.8572002","ONE MOTOR VEHICLE - GOING STRAIGHT","E ROSEMEADE PKWY","1 - DRY"
"20606765","DALLAS","2024-12-29","0240","FIXED OBJECT","No Data","32.72113066","-97.02348826","ONE MOTOR VEHICLE - OTHER","W MARSHALL DR","1 - DRY"
"20609013","DALLAS","2024-12-29","0041","FIXED OBJECT","No Data","32.84330134","-96.665694","ONE MOTOR VEHICLE - GOING STRAIGHT","SHILOH RD","2 - WET"
"20609996","DALLAS","2024-12-29","0222","FIXED OBJECT","No Data","32.92633423","-96.81124256","ONE MOTOR VEHICLE - GOING STRAIGHT","MONTFORT DR","7 - SAND, MUD, DIRT"
"20611281","DALLAS","2024-12-29","1305","FIXED OBJECT","0035","32.71962105","-96.82801378","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20622437","DALLAS","2024-12-29","1823","FIXED OBJECT","0012","32.77418273","-96.91621533","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20582730","DENTON","2024-12-30","0253","FIXED OBJECT","0035","33.15434727","-97.06294522","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20582764","COLLIN","2024-12-30","0014","FIXED OBJECT","1378","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1378","1 - DRY"
"20583398","ELLIS","2024-12-30","0335","FIXED OBJECT","No Data","32.40015346","-96.70741242","ONE MOTOR VEHICLE - GOING STRAIGHT","WILSON RD","2 - WET"
"20583509","DALLAS","2024-12-30","0805","FIXED OBJECT","0035","32.77846328","-96.81225047","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20583983","TARRANT","2024-12-30","0807","FIXED OBJECT","No Data","32.64868187","-97.35778995","ONE MOTOR VEHICLE - GOING STRAIGHT","ALTAMESA BLVD","1 - DRY"
"20584653","ELLIS","2024-12-30","1234","FIXED OBJECT","0077","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","US0077","1 - DRY"
"20584661","DALLAS","2024-12-30","1855","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - BACKING","SKILLMAN ST","1 - DRY"
"20584714","DALLAS","2024-12-30","0002","OTHER OBJECT","0020","32.64898187","-96.7745965","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","2 - WET"
"20584807","DALLAS","2024-12-30","1027","FIXED OBJECT","No Data","32.73068585","-96.54080111","ONE MOTOR VEHICLE - GOING STRAIGHT","HICKORY RIDGE DR","1 - DRY"
"20584813","DALLAS","2024-12-30","2327","FIXED OBJECT","0035","32.75926725","-96.80931635","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20585442","ELLIS","2024-12-30","1820","FIXED OBJECT","0879","32.37841471","-96.74293062","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0879","1 - DRY"
"20585519","DALLAS","2024-12-30","0954","FIXED OBJECT","No Data","32.6118143","-97.03677252","ONE MOTOR VEHICLE - GOING STRAIGHT","LAKE RIDGE PKWY","1 - DRY"
"20585901","DALLAS","2024-12-30","2355","FIXED OBJECT","0075","32.94857939","-96.73600361","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20585908","TARRANT","2024-12-30","1518","FIXED OBJECT","No Data","32.82974426","-97.25291741","ONE MOTOR VEHICLE - GOING STRAIGHT","GLENVIEW DR","1 - DRY"
"20585922","DALLAS","2024-12-30","1200","FIXED OBJECT","0075","32.95059051","-96.73469501","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20586208","TARRANT","2024-12-30","2333","FIXED OBJECT","0820","32.83975103","-97.35356809","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","2 - WET"
"20586383","DALLAS","2024-12-30","1240","FIXED OBJECT","No Data","32.82248425","-96.97643252","ONE MOTOR VEHICLE - TURNING LEFT","W PIONEER DR","1 - DRY"
"20586530","TARRANT","2024-12-30","0230","FIXED OBJECT","No Data","32.73713378","-97.34369243","ONE MOTOR VEHICLE - GOING STRAIGHT","8TH AVE","1 - DRY"
"20586843","TARRANT","2024-12-30","0225","FIXED OBJECT","0030","32.75990141","-97.21388956","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20586852","TARRANT","2024-12-30","1706","FIXED OBJECT","0035","32.66655075","-97.32102625","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","1 - DRY"
"20587096","DALLAS","2024-12-30","2316","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - OTHER","QUAIL DR","1 - DRY"
"20587153","DENTON","2024-12-30","1630","FIXED OBJECT","No Data","33.23126557","-97.14843013","ONE MOTOR VEHICLE - GOING STRAIGHT","AMHERST DR","1 - DRY"
"20587155","DENTON","2024-12-30","1645","FIXED OBJECT","0428","33.24110709","-97.12118571","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0428","1 - DRY"
"20587437","DALLAS","2024-12-30","2201","FIXED OBJECT","0635","32.92255258","-96.84521532","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20587854","TARRANT","2024-12-30","1425","FIXED OBJECT","No Data","32.84022671","-97.1208612","ONE MOTOR VEHICLE - TURNING LEFT","MURPHY DR","1 - DRY"
"20588849","COLLIN","2024-12-30","0152","FIXED OBJECT","No Data","33.09425812","-96.8044153","ONE MOTOR VEHICLE - GOING STRAIGHT","MCDERMOTT RD","1 - DRY"
"20589470","DALLAS","2024-12-30","1027","FIXED OBJECT","No Data","32.723447","-96.7599749","ONE MOTOR VEHICLE - GOING STRAIGHT","BATEMAN AVE","1 - DRY"
"20591897","ROCKWALL","2024-12-30","1524","FIXED OBJECT","2453","32.94774264","-96.30530671","ONE MOTOR VEHICLE - GOING STRAIGHT","FM2453","1 - DRY"
"20592788","DALLAS","2024-12-30","1309","FIXED OBJECT","No Data","32.72955226","-96.64831261","ONE MOTOR VEHICLE - GOING STRAIGHT","N MASTERS DR","1 - DRY"
"20593683","COLLIN","2024-12-30","0518","FIXED OBJECT","0075","32.99772791","-96.70909658","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20594385","KAUFMAN","2024-12-30","0739","FIXED OBJECT","0987","32.63879462","-96.32261895","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0987","2 - WET"
"20594855","DALLAS","2024-12-30","0453","FIXED OBJECT","0635","32.89450839","-96.7115025","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20595723","COLLIN","2024-12-30","2017","FIXED OBJECT","No Data","33.11187454","-96.75087256","ONE MOTOR VEHICLE - TURNING RIGHT","INDEPENDENCE PKWY","1 - DRY"
"20596365","DALLAS","2024-12-30","1505","FIXED OBJECT","No Data","32.94694401","-96.57073592","ONE MOTOR VEHICLE - GOING STRAIGHT","MERRITT RD","1 - DRY"
"20597010","TARRANT","2024-12-30","1535","FIXED OBJECT","No Data","32.6447743","-97.22660247","ONE MOTOR VEHICLE - GOING STRAIGHT","W BROADWAY ST","1 - DRY"
"20597209","ELLIS","2024-12-30","1907","FIXED OBJECT","No Data","32.50262092","-96.80509075","ONE MOTOR VEHICLE - GOING STRAIGHT","SHAWNEE RD","1 - DRY"
"20597638","DALLAS","2024-12-30","0107","FIXED OBJECT","No Data","32.84188424","-96.6641426","ONE MOTOR VEHICLE - GOING STRAIGHT","MAYLEE BLVD","1 - DRY"
"20597650","COLLIN","2024-12-30","0459","FIXED OBJECT","0075","33.00184635","-96.70850963","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","2 - WET"
"20597996","DENTON","2024-12-30","1624","FIXED OBJECT","0121","33.02454262","-96.93278855","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","1 - DRY"
"20598224","DALLAS","2024-12-30","1930","FIXED OBJECT","0075","32.93527169","-96.75172758","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","2 - WET"
"20600614","DALLAS","2024-12-30","0226","FIXED OBJECT","0035","32.67251389","-96.82262287","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20600640","DALLAS","2024-12-30","0753","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","N GARLAND AVE","1 - DRY"
"20600706","DALLAS","2024-12-30","1657","FIXED OBJECT","No Data","32.93855242","-96.62530338","ONE MOTOR VEHICLE - OTHER","LIMESTONE LN","1 - DRY"
"20600713","DALLAS","2024-12-30","1800","FIXED OBJECT","No Data","32.89633075","-96.68305259","ONE MOTOR VEHICLE - GOING STRAIGHT","S JUPITER RD","1 - DRY"
"20605368","COLLIN","2024-12-30","0715","FIXED OBJECT","1461","33.26098269","-96.68421277","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1461","1 - DRY"
"20609799","DALLAS","2024-12-30","1207","FIXED OBJECT","0635","32.92593752","-96.81784","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20612059","TARRANT","2024-12-30","0447","FIXED OBJECT","No Data","32.69417373","-97.1613691","ONE MOTOR VEHICLE - GOING STRAIGHT","SIEBER DR","1 - DRY"
"20584732","DALLAS","2024-12-31","0015","FIXED OBJECT","0366","32.78235477","-96.81213641","ONE MOTOR VEHICLE - GOING STRAIGHT","SS0366","1 - DRY"
"20584778","ROCKWALL","2024-12-31","0318","FIXED OBJECT","0030","32.88811612","-96.49312064","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20585585","DALLAS","2024-12-31","0947","FIXED OBJECT","No Data","32.79892738","-96.8405797","ONE MOTOR VEHICLE - GOING STRAIGHT","IRVING BLVD","1 - DRY"
"20585863","DENTON","2024-12-31","1413","FIXED OBJECT","0035","33.36293453","-97.17384716","ONE MOTOR VEHICLE - GOING STRAIGHT","BI0035X","1 - DRY"
"20585964","DENTON","2024-12-31","1105","FIXED OBJECT","0288","No Data","No Data","ONE MOTOR VEHICLE - BACKING","SL0288","1 - DRY"
"20586432","DENTON","2024-12-31","2313","FIXED OBJECT","0035","33.02376983","-96.98744247","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20586437","TARRANT","2024-12-31","1140","FIXED OBJECT","No Data","32.84798098","-97.30053949","ONE MOTOR VEHICLE - GOING STRAIGHT","N RIVERSIDE DR","1 - DRY"
"20586650","JOHNSON","2024-12-31","2155","ANIMAL","0004","32.40033263","-97.56438376","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0004","1 - DRY"
"20586693","TARRANT","2024-12-31","1700","FIXED OBJECT","No Data","32.75309627","-97.34119847","ONE MOTOR VEHICLE - GOING STRAIGHT","W WEATHERFORD ST","1 - DRY"
"20586901","DALLAS","2024-12-31","0050","FIXED OBJECT","No Data","32.9017717","-96.73348817","ONE MOTOR VEHICLE - GOING STRAIGHT","WHITEHURST DR","1 - DRY"
"20586939","TARRANT","2024-12-31","1506","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","S HENDERSON ST","1 - DRY"
"20587029","DENTON","2024-12-31","1345","FIXED OBJECT","No Data","33.02109","-97.32933975","ONE MOTOR VEHICLE - GOING STRAIGHT","WOLFF XING","1 - DRY"
"20587424","DALLAS","2024-12-31","0253","FIXED OBJECT","0030","32.815487","-96.64255305","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20587450","DALLAS","2024-12-31","1248","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - TURNING RIGHT","EULANE DR","1 - DRY"
"20588199","TARRANT","2024-12-31","1304","FIXED OBJECT","No Data","32.96392645","-97.09321187","ONE MOTOR VEHICLE - GOING STRAIGHT","E HORSESHOE TRL","1 - DRY"
"20589738","TARRANT","2024-12-31","0029","FIXED OBJECT","0121","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","1 - DRY"
"20590150","COLLIN","2024-12-31","0801","FIXED OBJECT","No Data","33.21001348","-96.70907273","ONE MOTOR VEHICLE - GOING STRAIGHT","N STONEBRIDGE DR","1 - DRY"
"20590428","ELLIS","2024-12-31","1605","FIXED OBJECT","0045","32.53911737","-96.66514577","ONE MOTOR VEHICLE - GOING STRAIGHT","BI0045J","1 - DRY"
"20590459","DALLAS","2024-12-31","0315","OTHER OBJECT","0345","32.79259698","-96.79276431","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0345","1 - DRY"
"20591723","DALLAS","2024-12-31","0233","FIXED OBJECT","0175","32.73196002","-96.71137409","ONE MOTOR VEHICLE - GOING STRAIGHT","US0175","1 - DRY"
"20593513","JOHNSON","2024-12-31","2233","FIXED OBJECT","No Data","32.52897025","-97.28559089","ONE MOTOR VEHICLE - GOING STRAIGHT","E HIDDEN CREEK PKWY","1 - DRY"
"20593525","COLLIN","2024-12-31","1551","FIXED OBJECT","No Data","33.02020928","-96.79139128","ONE MOTOR VEHICLE - TURNING RIGHT","PARLIAMENT LN","1 - DRY"
"20593542","DALLAS","2024-12-31","2215","FIXED OBJECT","0030","32.75950448","-97.02150038","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20593552","DALLAS","2024-12-31","2251","FIXED OBJECT","No Data","32.74631427","-96.95272698","ONE MOTOR VEHICLE - GOING STRAIGHT","E JEFFERSON ST","1 - DRY"
"20594940","KAUFMAN","2024-12-31","2341","FIXED OBJECT","0020","32.69643054","-96.42681968","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20596842","DALLAS","2024-12-31","0055","FIXED OBJECT","0020","32.64739938","-96.78084874","ONE MOTOR VEHICLE - TURNING LEFT","IH0020","1 - DRY"
"20597007","TARRANT","2024-12-31","1937","FIXED OBJECT","No Data","32.64630206","-97.23415199","ONE MOTOR VEHICLE - GOING STRAIGHT","N DICK PRICE RD","1 - DRY"
"20597233","ELLIS","2024-12-31","1842","FIXED OBJECT","No Data","32.53929944","-96.9682227","ONE MOTOR VEHICLE - GOING STRAIGHT","EDGEFIELD LN","1 - DRY"
"20597530","TARRANT","2024-12-31","2123","FIXED OBJECT","0180","32.74289703","-97.06263733","ONE MOTOR VEHICLE - TURNING RIGHT","SH0180","1 - DRY"
"20597563","TARRANT","2024-12-31","2123","FIXED OBJECT","No Data","32.68281728","-97.12780151","ONE MOTOR VEHICLE - GOING STRAIGHT","W ARBROOK BLVD","1 - DRY"
"20597585","TARRANT","2024-12-31","2201","FIXED OBJECT","No Data","32.61502884","-97.102356","ONE MOTOR VEHICLE - GOING STRAIGHT","MANSFIELD WEBB RD","1 - DRY"
"20597932","DALLAS","2024-12-31","1353","FIXED OBJECT","0012","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20600789","DALLAS","2024-12-31","1630","FIXED OBJECT","0635","32.87117425","-96.67709686","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20601540","TARRANT","2024-12-31","0343","FIXED OBJECT","No Data","32.69145428","-97.06760925","ONE MOTOR VEHICLE - GOING STRAIGHT","E MAYFIELD RD","1 - DRY"
"20607873","COLLIN","2024-12-31","0815","FIXED OBJECT","No Data","33.01937595","-96.68254259","ONE MOTOR VEHICLE - GOING STRAIGHT","JUPITER RD","1 - DRY"
"20650925","TARRANT","2024-12-31","1027","FIXED OBJECT","No Data","32.75433428","-97.21472247","ONE MOTOR VEHICLE - GOING STRAIGHT","BRENTWOOD STAIR RD","1 - DRY"
"20586424","DALLAS","2025-01-01","0425","FIXED OBJECT","No Data","32.89509424","-96.88170901","ONE MOTOR VEHICLE - GOING STRAIGHT","ROYAL LN","1 - DRY"
"20586486","DALLAS","2025-01-01","0610","FIXED OBJECT","No Data","32.93723854","-97.0075788","ONE MOTOR VEHICLE - GOING STRAIGHT","FREEPORT PKWY","1 - DRY"
"20586691","COLLIN","2025-01-01","0800","FIXED OBJECT","0075","33.11271378","-96.6736955","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","1 - DRY"
"20586706","TARRANT","2025-01-01","0138","FIXED OBJECT","No Data","32.78888428","-97.34400243","ONE MOTOR VEHICLE - GOING STRAIGHT","PACKERS ST","1 - DRY"
